#SKILL
Flags        0
Target       3
Minpos       115
Min_dist     10
Max_dist     14
Slot         302
Mana         15
Rounds       8
Code         spell_chilled_ward
Wearoff      Your chilled ward shimmers than fades away.~
Difficulty   4
Teachers     2302~
Minlevel     9
End

#SKILL
Name         clanrecall~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       110
Mana         5
Rounds       8
Code         spell_smaug
Wearoff      !do_clanrecall!~
Teachers     0~
Minlevel     101
End

#SKILL
Name         clavus~
Type         Spell
Info         904
Flags        6144
Minpos       110
Mana         40
Rounds       20
Code         spell_clavus
Dammsg       metallic spikes~
Difficulty   1
Teachers     26001~
Minlevel     80
End

#SKILL
Name         colour spray~
Type         Spell
Info         4
Flags        0
Target       1
Minpos       108
Min_dist     6
Max_dist     12
Slot         10
Mana         15
Rounds       12
Code         spell_colour_spray
Dammsg       colour spray~
Wearoff      !Colour Spray!~
Minlevel     101
End

#SKILL
Name         continual light~
Type         Spell
Info         0
Flags        0
Minpos       108
Min_dist     8
Max_dist     50
Slot         57
Mana         7
Rounds       12
Code         spell_continual_light
Wearoff      !Continual Light!~
Dice         0~
Value        21
Difficulty   1
Minlevel     1
End

#SKILL
Name         control weather~
Type         Spell
Info         0
Flags        0
Minpos       115
Min_dist     8
Max_dist     50
Slot         11
Rounds       12
Code         spell_control_weather
Wearoff      !Control Weather!~
Difficulty   3
Teachers     6516~
Minlevel     101
End

#SKILL
Name         create fire~
Type         Spell
Info         521
Flags        16384
Minpos       111
Min_dist     8
Max_dist     50
Slot         85
Mana         10
Rounds       12
Code         spell_smaug
Wearoff      !Create Fire!~
Hitchar      A small cloud of vaporous flame bursts forth before you.~
Hitroom      A small cloud of vaporous flame bursts forth before $n.~
Dice         L~
Value        30
Difficulty   1
Minlevel     15
End

#SKILL
Name         create food~
Type         Spell
Info         0
Flags        0
Minpos       111
Min_dist     8
Max_dist     50
Slot         12
Mana         5
Rounds       12
Code         spell_create_food
Wearoff      !Create Food!~
Dice         0~
Value        20
Difficulty   1
Minlevel     2
End

#SKILL
Name         create spring~
Type         Spell
Info         0
Flags        0
Minpos       109
Min_dist     8
Max_dist     50
Slot         80
Mana         20
Rounds       12
Code         spell_create_spring
Wearoff      !Create Spring!~
Value        22
Difficulty   1
Minlevel     2
End

#SKILL
Name         create symbol~
Type         Spell
Info         520
Flags        16384
Minpos       111
Min_dist     8
Max_dist     50
Slot         101
Mana         35
Rounds       20
Code         spell_smaug
Hitchar      A shining symbol of faith appears in your hands!~
Hitroom      $n has invoked a holy symbol!~
Dice         0~
Value        43
Difficulty   4
Minlevel     101
End

#SKILL
Name         create water~
Type         Spell
Info         0
Flags        0
Target       4
Minpos       111
Min_dist     8
Max_dist     50
Slot         13
Mana         5
Rounds       12
Code         spell_create_water
Wearoff      !Create Water!~
Difficulty   1
Minlevel     2
End

#SKILL
Name         cure affliction~
Type         Spell
Info         0
Flags        6144
Target       2
Code         spell_cure_affliction
Difficulty   1
Teachers     16706~
Minlevel     21
End

#SKILL
Name         cure blindness~
Type         Spell
Info         0
Flags        0
Minpos       108
Mana         10
Rounds       8
Code         spell_cure_blindness
Difficulty   2
Teachers     18607~
Minlevel     23
End

#SKILL
Name         cure critical~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       108
Min_dist     10
Max_dist     50
Slot         15
Mana         35
Rounds       14
Code         spell_cure_critical
Wearoff      !cure_critical!~
Difficulty   1
Teachers     2760~
Minlevel     101
End

#SKILL
Name         cure poison~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       108
Max_dist     50
Mana         5
Rounds       12
Code         spell_cure_poison
Difficulty   1
Minlevel     101
End

#SKILL
Name         curse~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       108
Min_dist     8
Max_dist     12
Slot         17
Mana         20
Rounds       12
Code         spell_curse
Dammsg       curse~
Wearoff      The curse wears off.~
Difficulty   1
Minlevel     14
End

#SKILL
Name         dark blessings~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       115
Min_dist     8
Max_dist     50
Mana         5
Rounds       12
Code         spell_dark_blessings
Wearoff      The dark blessings fade leaving you weakened.~
Difficulty   1
Minlevel     28
End

#SKILL
Name         death field~
Type         Spell
Info         0
Flags        0
Minpos       109
Mana         50
Rounds       30
Code         spell_death_field
Dammsg       death field~
Teachers     26001~
Minlevel     42
End

#SKILL
Name         demonskin~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       111
Min_dist     8
Slot         210
Mana         55
Rounds       25
Code         spell_smaug
Wearoff      Your leathery skin grows thinner as your spell wanes.~
Hitvict      Your skin becomes thick and leathery, similar to that of a demon.~
Hitroom      $N's skin becomes thick and leathery, similar to that of a demon.~
Difficulty   1
Teachers     10808~
Affect       'l*10' 27 '64' -1
Minlevel     101
End

#SKILL
Name         detect evil~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       110
Slot         18
Mana         5
Rounds       12
Code         spell_smaug
Wearoff      The red outlines fade from your vision.~
Hitvict      Traces of red outline all evil in plain sight.~
Hitroom      A tint of red appears in $N's eyes, mirroring his own vision.~
Difficulty   1
Affect       'l*24' 26 'detect evil' 2
Minlevel     101
End

#SKILL
Name         detect hidden~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       115
Slot         44
Mana         5
Rounds       12
Code         spell_detect_hidden
Wearoff      You feel less aware of your surroundings.~
Difficulty   1
Minlevel     4
End

#SKILL
Name         detect invis~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       105
Slot         19
Mana         5
Rounds       12
Code         spell_detect_invis
Wearoff      You no longer see invisible objects.~
Difficulty   1
Minlevel     3
End

#SKILL
Name         detect magic~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       111
Slot         20
Mana         5
Rounds       12
Code         spell_smaug
Wearoff      The blue outlines disappear from your vision.~
Hitvict      Traces of blue outline the magical objects in your field of vision.~
Hitroom      A tint of blue in $N's eyes mirrors $S own perception.~
Difficulty   1
Affect       'l*24' 26 'detect magic' 4
Minlevel     7
End

#SKILL
Name         detect poison~
Type         Spell
Info         0
Flags        0
Target       4
Minpos       115
Slot         21
Mana         5
Rounds       12
Code         spell_detect_poison
Wearoff      !Detect Poison!~
Difficulty   1
Minlevel     3
End

#SKILL
Name         detect sneaking~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       115
Mana         50
Rounds       12
Code         spell_smaug
Wearoff      Your senses return to normal.~
Hitvict      Your senses tingle as you gain the ability to notice subtle changes around you.~
Hitroom      $N grins as $e gains the ability to notice subtle changes around $m.~
Difficulty   1
Affect       'l*24' 26 'detect sneaking' 27
Minlevel     101
End

#SKILL
Name         detect traps~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       115
Slot         86
Mana         15
Rounds       12
Code         spell_smaug
Wearoff      You feel less aware of the dangers about you.~
Hitvict      You suddenly grow aware of the dangers about you.~
Hitroom      $N peers about the room, intent on finding all manner of danger.~
Affect       'l*2' 26 'detect traps' 23
Minlevel     101
End

#SKILL
Name         dispel evil~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       108
Slot         22
Mana         15
Rounds       12
Code         spell_dispel_evil
Dammsg       dispel evil~
Wearoff      !Dispel Evil!~
Difficulty   1
Minlevel     101
End

#SKILL
Name         dispel magic~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       109
Slot         59
Mana         15
Rounds       12
Code         spell_dispel_magic
Wearoff      !Dispel Magic!~
Difficulty   1
Teachers     10808~
Minlevel     16
End

#SKILL
Name         disruption~
Type         Spell
Info         908
Flags        0
Target       1
Minpos       108
Slot         305
Mana         15
Rounds       8
Code         spell_disruption
Dammsg       Disruption~
Wearoff      !WEAROFF!~
Difficulty   1
Teachers     10808~
Minlevel     101
End

#SKILL
Name         divinity~
Type         Spell
Info         0
Flags        6144
Target       2
Minpos       110
Slot         112
Mana         115
Rounds       12
Code         spell_smaug
Hitchar      You allow a divine presence to flow through $N.~
Hitvict      You are filled with a divine presence.~
Components   V@43~
Affect       '(null)' 13 '200' -1
Minlevel     101
End

#SKILL
Name         downward slash~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       111
Max_dist     8
Slot         7
Mana         5
Rounds       12
Code         spell_smaug
Wearoff      You feel more self-confident.~
Difficulty   1
Teachers     16704~
Minlevel     60
End

#SKILL
Name         dragon wit~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       111
Slot         227
Mana         20
Rounds       12
Code         spell_smaug
Wearoff      The wit of the dragon withdraws from your mind.~
Hitchar      $N's eyes glimmer with the wit of the dragon.~
Hitvict      Your mind awakens in reception to the dragon's wit.~
Hitroom      $N's eyes glimmer with the wit of the dragon.~
Difficulty   1
Affect       'l*24' 3 '1+(l/17)' -1
Minlevel     14
End

#SKILL
Name         dragonskin~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       111
Slot         212
Mana         45
Rounds       14
Code         spell_smaug
Wearoff      Your flesh sheds its draconian aspects.~
Hitvict      Your flesh changes to emulate the scaly skin of a dragon.~
Hitroom      $N's flesh assumes a draconian form...~
Difficulty   1
Affect       'l*10' 27 '32' -1
Minlevel     16
End

#SKILL
Name         draw mana~
Type         Spell
Info         0
Flags        0
Minpos       108
Code         spell_draw_mana
Difficulty   1
Minlevel     101
End

#SKILL
Name         earthquake~
Type         Spell
Info         0
Flags        0
Minpos       109
Slot         23
Mana         15
Rounds       12
Code         spell_earthquake
Dammsg       earthquake~
Wearoff      !Earthquake!~
Difficulty   4
Minlevel     101
End

#SKILL
Name         easy victim~
Type         Spell
Info         0
Flags        0
Target       2
Code         spell_smaug
Wearoff      &cYour victim affect wears off and you now are more alert.~
Hitchar      You begin to slouch and look down wandering about carelessly.~
Hitroom      $n begins to slouch and look down wandering about carelessly, like an easy mark.~
Difficulty   1
Affect       '50' 26 'victim' 116
Minlevel     101
End

#SKILL
Name         eldritch sphere~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       111
Slot         207
Mana         70
Rounds       20
Code         spell_smaug
Wearoff      The eldritch sphere about you winks from existence.~
Hitvict      A magical eldritch sphere forms about you...~
Hitroom      A shimmering eldritch sphere forms about $N...~
Difficulty   1
Affect       '(l*3)+25' 27 '8192' -1
Affect       '(l*3)+25' 27 '1048576' -1
Minlevel     101
End

#SKILL
Name         elven beauty~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       111
Slot         226
Mana         14
Rounds       12
Code         spell_smaug
Wearoff      Your elven features wane and you feel less charismatic.~
Hitchar      $N's ears grow pointed and $S voice takes on a musical aspect.~
Hitvict      Your face is blessed with elven features as you grow more attractive.~
Hitroom      $N's ears grow pointed and $S voice takes on a musical aspect.~
Difficulty   1
Affect       'l*24' 25 '1+(l/17)' -1
Minlevel     101
End

#SKILL
Name         elven features~
Type         Spell
Info         0
Flags        6144
Target       2
Minpos       115
Mana         20
Rounds       10
Code         spell_elven_features
Wearoff      &cMinor blemishes return to your face as your elven features leaves...~
Difficulty   1
Teachers     6255~
Minlevel     27
End

#SKILL
Name         enchant weapon~
Type         Spell
Info         0
Flags        0
Target       4
Minpos       115
Slot         24
Mana         100
Rounds       24
Code         spell_enchant_weapon
Wearoff      !Enchant Weapon!~
Difficulty   1
Teachers     2302~
Minlevel     18
End

#SKILL
Name         energy drain~
Type         Spell
Info         4
Flags        0
Target       1
Minpos       109
Slot         25
Mana         35
Rounds       20
Code         spell_energy_drain
Dammsg       energy drain~
Wearoff      !Energy Drain!~
Difficulty   2
Minlevel     8
End

#SKILL
Name         energy ward~
Type         Spell
Info         0
Flags        8192
Minpos       115
Mana         30
Rounds       18
Code         spell_energy_ward
Difficulty   4
Minlevel     50
End

#SKILL
Name         enlarge~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       115
Mana         10
Rounds       14
Code         spell_enlarge
Wearoff      You return to your normal size.~
Difficulty   1
Minlevel     4
End

#SKILL
Name         ethereal shield~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       111
Slot         217
Mana         75
Rounds       22
Code         spell_smaug
Wearoff      You are returned to the mundane energy continuum.~
Hitvict      You fade from the mundane energy continuum.~
Hitroom      An ethereal shield divides $N from the mundane energy continuum.~
Difficulty   1
Teachers     2302~
Affect       'l*10' 27 '8' -1
Minlevel     38
End

#SKILL
Name         extradimensional portal~
Type         Spell
Info         0
Flags        0
Minpos       111
Slot         95
Mana         40
Rounds       24
Code         spell_extradimensional_portal
Dammsg       !EXTRADIMENSIONAL_PORTAL!~
Wearoff      !EXTRADIMENSIONAL_PORTAL!~
Value        63
Difficulty   1
Minlevel     18
End

#SKILL
Name         faerie fire~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       109
Slot         72
Mana         5
Rounds       12
Code         spell_faerie_fire
Dammsg       faerie fire~
Wearoff      The pink aura around you fades away.~
Difficulty   1
Minlevel     101
End

#SKILL
Name         faerie fog~
Type         Spell
Info         0
Flags        0
Minpos       115
Slot         73
Mana         12
Rounds       12
Code         spell_faerie_fog
Dammsg       faerie fog~
Wearoff      !Faerie Fog!~
Difficulty   1
Minlevel     19
End

#SKILL
Name         farsight~
Type         Spell
Info         0
Flags        6144
Minpos       115
Slot         222
Mana         15
Rounds       12
Code         spell_farsight
Wearoff      !Farsight!~
Difficulty   1
Teachers     2302~
Minlevel     21
End

#SKILL
Name         fatigue~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       109
Slot         103
Mana         60
Rounds       15
Code         spell_smaug
Wearoff      You no longer feel so sleepy.~
Hitchar      $N suddenly appears very tired and drowsy.~
Hitvict      You suddenly grow very tired and drowsy.~
Hitroom      $N suddenly appears very tired and drowsy.~
Immchar      Mysteriously, $N was not affected by your spell.~
Difficulty   1
Teachers     10808~
Affect       'l*15' 29 '1024' -1
Minlevel     4
End

#SKILL
Name         feline grace~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Mana         20
Rounds       12
Code         spell_feline_grace
Wearoff      You suddenly feel clumsy, and out of place as your feline grace wears off.~
Difficulty   1
Minlevel     6
End

#SKILL
Name         find familiar~
Type         Spell
Info         0
Flags        0
Minpos       108
Rounds       14
Code         spell_find_familiar
Difficulty   1
Minlevel     2
End

#SKILL
Name         fire breath~
Type         Spell
Info         1
Flags        0
Target       1
Minpos       109
Slot         201
Mana         15
Rounds       4
Code         spell_fire_breath
Dammsg       blast of flame~
Wearoff      !Fire Breath!~
Difficulty   2
Minlevel     101
End

#SKILL
Name         fireball~
Type         Spell
Info         1
Flags        0
Target       1
Minpos       109
Slot         26
Mana         15
Rounds       12
Code         spell_fireball
Dammsg       fireball~
Wearoff      !Fireball!~
Difficulty   2
Teachers     26001~
Minlevel     7
End

#SKILL
Name         fireshield~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       111
Slot         88
Mana         85
Rounds       12
Code         spell_smaug
Wearoff      The mystical flames are quelled by a sudden rush of air.~
Hitchar      Mystical flames rise to enshroud $N.~
Hitvict      Mystical flames rise to enshroud you.~
Hitroom      Mystical flames rise to enshroud $N.~
Difficulty   1
Teachers     2760~
Minlevel     101
End

#SKILL
Name         flamestrike~
Type         Spell
Info         1
Flags        0
Target       1
Minpos       110
Slot         65
Mana         20
Rounds       12
Code         spell_flamestrike
Dammsg       flamestrike~
Wearoff      !Flamestrike!~
Difficulty   1
Teachers     2760~
Minlevel     24
End

#SKILL
Name         flaming shield~
Type         Spell
Info         1
Flags        0
Target       3
Minpos       109
Mana         40
Rounds       15
Code         spell_flaming_shield
Dammsg       flaming shield~
Wearoff      You are no longer surrounded by a shield of flames.~
Difficulty   1
Teachers     31378~
Minlevel     101
End

#SKILL
Name         flare~
Type         Spell
Info         393
Flags        0
Target       1
Minpos       110
Slot         60
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       shield of flame~
Missroom     supress~
Dice         L~
Difficulty   1
Affect       'l*2' 26 'thaitin' 42
Minlevel     101
End

#SKILL
Name         fletch~
Type         Spell
Info         8
Flags        16384
Minpos       109
Slot         95
Mana         30
Rounds       10
Code         spell_smaug
Hitchar      You fashion an arrow from a crude piece of flint.~
Hitroom      $n creates an arrow from a piece of flint.~
Misschar     You attempt to make an arrow, but fail miserably.~
Value        21085
Components   v21086~
Minlevel     101
End

#SKILL
Name         float~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Slot         292
Mana         8
Rounds       18
Code         spell_smaug
Wearoff      Your feet float slowly to the surface.~
Hitchar      $N begins to float in mid-air...~
Hitvict      You begin to float in mid-air...~
Hitroom      $N begins to float in mid-air...~
Difficulty   1
Affect       'l*24' 26 'float' 21
Minlevel     101
End

#SKILL
Name         fly~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Slot         56
Mana         10
Rounds       18
Code         spell_fly
Wearoff      You slowly float to the ground.~
Difficulty   1
Teachers     26001~
Minlevel     1
End

#SKILL
Name         fortify~
Type         Spell
Info         840
Flags        14336
Target       2
Minpos       109
Slot         95
Mana         40
Rounds       18
Code         spell_smaug
Wearoff      !FORTIFY!~
Hitvict      Your group's wounds close and mend.~
Difficulty   1
Teachers     2302~
Affect       '(null)' 13 '3d8+(l-6)' -1
Minlevel     101
End

#SKILL
Name         frigid ward~
Type         Spell
Info         9096
Flags        6144
Target       3
Minpos       115
Mana         10
Rounds       8
Code         spell_frigid_ward
Difficulty   4
Teachers     2601~
Minlevel     70
End

#SKILL
Name         frost breath~
Type         Spell
Info         2
Flags        0
Target       1
Minpos       110
Slot         202
Mana         95
Rounds       4
Code         spell_frost_breath
Dammsg       blast of frost~
Wearoff      !Frost Breath!~
Difficulty   2
Minlevel     35
End

#SKILL
Name         frost ward~
Type         Spell
Info         0
Flags        8192
Minpos       115
Mana         30
Rounds       15
Code         spell_frost_ward
Minlevel     30
End

#SKILL
Name         galvanic whip~
Type         Spell
Info         907
Flags        0
Target       1
Minpos       109
Slot         304
Mana         15
Rounds       8
Code         spell_galvanic_whip
Dammsg       Galvanic Whip~
Wearoff      !WEAROFF!~
Difficulty   2
Minlevel     101
End

#SKILL
Name         gamblers luck~
Type         Spell
Info         0
Flags        0
Target       2
Mana         20
Rounds       12
Code         spell_gamblers_luck
Wearoff      &cYour confidence wanes as the gamblers luck leaves...~
Difficulty   1
Minlevel     78
End

#SKILL
Name         gas breath~
Type         Spell
Info         0
Flags        0
Minpos       109
Slot         203
Mana         15
Rounds       12
Code         spell_gas_breath
Dammsg       blast of gas~
Wearoff      !Gas Breath!~
Difficulty   2
Teachers     6255~
Minlevel     101
End

#SKILL
Name         giant strength~
Type         Spell
Info         0
Flags        0
Target       2
Mana         25
Rounds       15
Code         spell_giant_strength
Wearoff      You no longer feel as strong as a giant.~
Hitvict      .~
Difficulty   1
Teachers     2302~
Minlevel     12
End

#SKILL
Name         goblin cunning~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       115
Mana         20
Rounds       12
Code         spell_goblin_cunning
Wearoff      &cA pain fills your head as the goblin cunning leaves...~
Difficulty   1
Minlevel     62
End

#SKILL
Name         greater heal~
Type         Spell
Info         0
Flags        256
Target       2
Minpos       108
Mana         75
Rounds       14
Code         spell_greater_heal
Difficulty   1
Teachers     2760~
Minlevel     33
End

#SKILL
Name         greater restore~
Type         Spell
Info         0
Flags        256
Target       3
Minpos       109
Mana         200
Rounds       20
Code         spell_greater_restore
Wearoff      You may perform another greater restore.~
Difficulty   1
Teachers     16722~
Minlevel     101
End

#SKILL
Name         greater smite~
Type         Spell
Info         0
Flags        6144
Target       1
Minpos       108
Mana         20
Rounds       14
Code         spell_greater_smite
Dammsg       lightning~
Difficulty   2
Teachers     2760~
Minlevel     101
End

#SKILL
Name         harm~
Type         Spell
Info         4
Flags        0
Target       1
Minpos       108
Slot         27
Mana         35
Rounds       12
Code         spell_harm
Dammsg       harm spell~
Wearoff      !Harm!~
Difficulty   1
Teachers     10808~
Minlevel     101
End

#SKILL
Name         heal~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       108
Slot         28
Mana         40
Rounds       15
Code         spell_heal
Wearoff      !Heal!~
Difficulty   2
Minlevel     13
End

#SKILL
Name         healing essence~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       108
Mana         50
Rounds       18
Code         spell_healing_essence
Wearoff      Your healing essence suddenly fades.~
Difficulty   1
Minlevel     12
End

#SKILL
Name         helical flow~
Type         Spell
Info         0
Flags        0
Minpos       110
Slot         298
Mana         180
Rounds       12
Code         spell_helical_flow
Wearoff      !Helical Flow!~
Difficulty   2
Teachers     2760~
Minlevel     101
End

#SKILL
Name         heroism~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Mana         50
Rounds       18
Code         spell_smaug
Wearoff      You no longer feel so heroic.~
Hitchar      Your magic encourages $N.~
Hitvict      You feel heroic.~
