Gleon                has given ancient blue dragon Talshik drak a slice of raw meat from a skeleton.
Gleon                has given ancient blue dragon Talshik drak the spilled guts of A Skeleton.
ancient blue dragon Talshik drak has given Gleon a crimson red drakkel chainmail coat.
Gleon                has given ancient blue dragon Talshik drak a leather saddle bag.
ancient blue dragon Talshik drak has given Gleon a crimson red drakkel visor.
Gleon                has given ancient blue dragon Talshik drak the corpse of The ugly wererat.
ancient blue dragon Talshik drak has given Gleon a golden drakkel claw.
Annellin             has given priest turath The '&RFiendish Codex&g'.
Blade Master teacher blademaster Symon has given Drewin a curved dagger.
High Priest healer Julias has given Lalirien a note list.
Shop keeper magical Amelia has given Lalirien a red potion bottle.
Shop keeper magical Amelia has given Lalirien a glowing blue potion.
Blade Master teacher blademaster Symon has given Lalirien a curved dagger.
stable master jonah  has given Drewin a ring with a green gem.
stable master jonah  has given Lalirien a ring with a green gem.
High Priest healer Julias has given Drewin a note list.
Shop keeper magical Amelia has given Drewin a red potion bottle.
Shop keeper magical Amelia has given Drewin a glowing blue potion.
Blade Master teacher blademaster Symon has given Drewin a curved dagger.
stable master jonah  has given Drewin a ring with a green gem.
Blade Master Symon BLADEMASTER teacher has given Lalirien Jonahs dagger.
Lalirien             has given stable master Jonah man Jonahs dagger.
Lalirien             has given stable master Jonah man a potion of calming.
Blade Master Symon BLADEMASTER teacher has given Drewin Jonahs dagger.
Drewin               has given stable master Jonah man Jonahs dagger.
Drewin               has given stable master Jonah man a potion of calming.
Lalirien             has given stable master Jonah man the corpse of a sewer rat.
Drewin               has given stable master Jonah man the corpse of a sewer rat.
Lalirien             has given old man worker vestage the corpse of a sewer rat.
Lalirien             has given Seano Halfling Sheriff a dwarf scout corpse.
Prison Sergeant Thomes has given Lalirien a master key.
Lalirien             has given Sheriff Malox the corpse of a goblin scout.
Annellin             has given Sheriff Malox the corpse of a goblin scout.
Nicodemus            has given Jayden &za &wsecret &cpouch&d.
ancient blue dragon Talshik drak has given Mirkoros an iron dragon helm.
Mirkoros             has given ancient blue dragon Talshik drak the corpse of a quartz runner.
ancient blue dragon Talshik drak has given Mirkoros a pair of leather talon straps.
Mirkoros             has given ancient blue dragon Talshik drak the thrashing tail of A Moss Crawler.
ancient blue dragon Talshik drak has given Mirkoros a pair of crimson red drakkel bracers.
Mirkoros             has given ancient blue dragon Talshik drak the spilled guts of A Skeleton.
ancient blue dragon Talshik drak has given Mirkoros a crimson red drakkel chainmail coat.
Mirkoros             has given ancient blue dragon Talshik drak a leather saddle bag.
ancient blue dragon Talshik drak has given Mirkoros a crimson red drakkel visor.
Mirkoros             has given ancient blue dragon Talshik drak the corpse of The ugly wererat.
ancient blue dragon Talshik drak has given Mirkoros a golden drakkel claw.
Mirkoros             has given Seano Halfling Sheriff a dwarf scout corpse.
Mirkoros             has given Sheriff Malox the corpse of a goblin scout.
Mirkoros             has given Sheriff Malox the corpse of Goblin Chieftain Vanok.
Mirkoros             has given Sheriff Malox the corpse of a goblin scout.
Tina                 has given Wilson a roasted fresh slice of meat.
Tina                 has given Wilson a roasted fresh slice of meat.
Tina                 has given Wilson a roasted fresh slice of meat.
Tina                 has given Wilson a roasted fresh slice of meat.
Tina                 has given Wilson a roasted fresh slice of meat.
Tina                 has given Wilson a roasted fresh slice of meat.
Tina                 has given Wilson a roasted fresh slice of meat.
Wilson               has given Tina a odor enhancing gland.
Wilson               has given Tina a necklace.
Tina                 has given Wilson a odor enhancing gland.
Tina                 has given Wilson &za &wsecret &cpouch&d.
Wilson               has given Tina a pair of blood caked boots.
Gnome Guard Vasara   has given Wilson a key.
Gnome Guard Vasara   has given Tina a key.
Mirkoros             has given gnome elder the corpse of a cave bear.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given ranger the torn ear of a frogman.
Kalinaar             has given goblin pawn dealer warz the corpse of a frogman shaman.
goblin pawn dealer warz has given Kalinaar a packet of talyaka roots.
Mirkoros             has given old human sailor tybias a barrel of elven ale.
old human sailor tybias has given Mirkoros a writ of scrolled paper.
Mirkoros             has given Silver Dragon Kaesaw an emerald gem stone.
Silver Dragon Kaesaw has given Mirkoros a dragon cape of the chameleon .
Gnome Guard Vasara   has given Mirkoros a key.
Mirkoros             has given priest turath the corpse of a beholder.
priest turath        has given Mirkoros an adventurer's belt.
Mirkoros             has given King Jazat The scroll of discovery.
King Jazat           has given Mirkoros a majestic full plate helmet of power.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Mendicus             has given Jerok a sheath, legendary tanned from bugbear.
Mendicus             has given Jerok a dark portal.
Mendicus             has given Jerok a leather cloak, legendary tanned from bugbear.
Mendicus             has given Jerok a pair of shuko hand claws, legendary tanned from bugbear.
Jerok                has given Mendicus a dark portal.
Mendicus             has given Thanos a dark portal.
Alastroden           has given Thanos a book of holding.
Samos                has given Seano Halfling Sheriff a dwarf scout corpse.
Thanos               has given Samos a pair of dwarven mithril armguards .
Samos                has given Thanos a pair of dwarven mithril armguards .
Samos                has given Thanos a pair of blackened spiked spaulders.
Thanos               has given Samos a pair of blackened spiked spaulders.
Jerok                has given Thanos a katana-sword, legendary forged from bright-light-green titanium ore.
Alastroden           has given Samos a full-breastplate, legendary produced from meteor.
Alastroden           has given Samos a draco-helmet, legendary produced from meteor.
Alastroden           has given Samos a draco-visor, legendary produced from meteor.
Alastroden           has given Samos a draco-bracer, legendary produced from meteor.
Alastroden           has given Samos a draco-anklet, legendary produced from meteor.
Alastroden           has given Samos a draco-anklet, legendary produced from meteor.
Alastroden           has given Samos a plated-backplate, legendary produced from meteor.
Alastroden           has given Samos a crystal-light, legendary produced from meteor.
Alastroden           has given Samos a set of plated-gauntlets, legendary produced from meteor.
Alastroden           has given Samos a draco-mask, legendary produced from meteor.
Alastroden           has given Samos a rider-free belt, legendary produced from meteor.
Alastroden           has given Samos a right wing-mesh, legendary produced from meteor.
Alastroden           has given Samos a left wing-mesh, legendary produced from meteor.
Alastroden           has given Samos a set of barding, legendary produced from meteor.
Alastroden           has given Samos a pair of talons, legendary produced from meteor.
Samos                has given Silver Dragon Kaesaw an emerald gem stone.
Silver Dragon Kaesaw has given Samos a dragon cape of the chameleon .
Thanos               has given Seano Halfling Sheriff a dwarf scout corpse.
Shop keeper magical Amelia has given Slypocket a red potion bottle.
Shop keeper magical Amelia has given Slypocket a glowing blue potion.
Blade Master teacher blademaster Symon has given Slypocket a curved dagger.
High Priest healer Julias has given Slyblade a note list.
Shop keeper magical Amelia has given Slyblade a red potion bottle.
Shop keeper magical Amelia has given Slyblade a glowing blue potion.
Blade Master teacher blademaster Symon has given Slyblade a curved dagger.
stable master jonah  has given Slyblade a ring with a green gem.
Blade Master Symon BLADEMASTER teacher has given Slyblade Jonahs dagger.
Slyblade             has given stable master Jonah man Jonahs dagger.
Slyblade             has given stable master Jonah man a potion of calming.
Thanos               has given Seano Halfling Sheriff a dwarf scout corpse.
Huntsong             has given stable master Jonah man a potion of calming.
High Priest healer Julias has given Purnal a note list.
Shop keeper magical Amelia has given Purnal a red potion bottle.
Shop keeper magical Amelia has given Purnal a glowing blue potion.
Blade Master teacher blademaster Symon has given Purnal a curved dagger.
stable master jonah  has given Purnal a ring with a green gem.
Blade Master Symon BLADEMASTER teacher has given Purnal Jonahs dagger.
Purnal               has given stable master Jonah man Jonahs dagger.
Purnal               has given stable master Jonah man a potion of calming.
Purnal               has given stable master Jonah man the corpse of a sewer rat.
Purnal               has given Seano Halfling Sheriff a dwarf scout corpse.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
healer yochlol priestess has given Vahrdin a note list.
teacher blademaster jardal drow has given Vahrdin a curved dagger.
magical Dralak dark elf warlock has given Vahrdin a packet of talyaka roots.
magical Dralak dark elf warlock has given Vahrdin a mana rejuvenation potion.
Sergeant Durgas black tower orc militia has given Vahrdin a jar of blackened war paint.
Vahrdin              has given Sergeant Durgas black tower orc militia the corpse of Traitor Naete.
Sergeant Durgas black tower orc militia has given Vahrdin a filthy necklace.
Sergeant Durgas black tower orc militia has given Vahrdin a filthy necklace.
Sergeant Durgas black tower orc militia has given Vahrdin a mask of the militia.
Gold Dragon healer Raesaav has given Morlock a note list.
elf maiden magical Shozat has given Morlock a small bucket of dragon saliva.
elf maiden magical Shozat has given Morlock a salve of rejuvenation.
ancient blue dragon Talshik drak has given Morlock an iron dragon helm.
Gold Dragon healer Raesaav has given Thaldor a note list.
elf maiden magical Shozat has given Thaldor a small bucket of dragon saliva.
elf maiden magical Shozat has given Thaldor a salve of rejuvenation.
ancient blue dragon Talshik drak has given Thaldor an iron dragon helm.
Thaldor              has given ancient blue dragon Talshik drak the corpse of a quartz runner.
ancient blue dragon Talshik drak has given Thaldor a pair of leather talon straps.
Thaldor              has given ancient blue dragon Talshik drak the corpse of a moss crawler.
Thaldor              has given ancient blue dragon Talshik drak the thrashing tail of A Moss Crawler.
ancient blue dragon Talshik drak has given Thaldor a pair of crimson red drakkel bracers.
Thaldor              has given ancient blue dragon Talshik drak the spilled guts of A Skeleton.
ancient blue dragon Talshik drak has given Thaldor a crimson red drakkel chainmail coat.
Thaldor              has given ancient blue dragon Talshik drak a leather saddle bag.
ancient blue dragon Talshik drak has given Thaldor a crimson red drakkel visor.
Thaldor              has given ancient blue dragon Talshik drak the corpse of The ugly wererat.
ancient blue dragon Talshik drak has given Thaldor a golden drakkel claw.
High Priest healer Julias has given Roshi a note list.
Shop keeper magical Amelia has given Roshi a red potion bottle.
Shop keeper magical Amelia has given Roshi a glowing blue potion.
Blade Master teacher blademaster Symon has given Roshi a curved dagger.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
High Priest healer Julias has given Kurenai a note list.
Shop keeper magical Amelia has given Kurenai a red potion bottle.
Shop keeper magical Amelia has given Kurenai a glowing blue potion.
Blade Master teacher blademaster Symon has given Kurenai a curved dagger.
stable master jonah  has given Kurenai a ring with a green gem.
Blade Master Symon BLADEMASTER teacher has given Kurenai Jonahs dagger.
Kurenai              has given stable master Jonah man Jonahs dagger.
Kurenai              has given stable master Jonah man a potion of calming.
Kurenai              has given stable master Jonah man the corpse of a sewer rat.
High Priest healer Julias has given Keskorian a note list.
Shop keeper magical Amelia has given Keskorian a red potion bottle.
Shop keeper magical Amelia has given Keskorian a glowing blue potion.
Lyressea             has given goblin pawn dealer warz the corpse of a frogman shaman.
goblin pawn dealer warz has given Lyressea a packet of talyaka roots.
Lyressea             has given goblin pawn dealer warz the corpse of a ogre guard.
goblin pawn dealer warz has given Lyressea a black wand of knowing.
High Priest healer Julias has given Tsuyako a note list.
Shop keeper magical Amelia has given Tsuyako a red potion bottle.
Shop keeper magical Amelia has given Tsuyako a glowing blue potion.
Blade Master teacher blademaster Symon has given Tsuyako a curved dagger.
stable master jonah  has given Tsuyako a ring with a green gem.
Prison Sergeant Thomes has given Tsuyako a master key.
High Priest healer Julias has given Lyra a note list.
Shop keeper magical Amelia has given Lyra a red potion bottle.
Shop keeper magical Amelia has given Lyra a glowing blue potion.
Blade Master teacher blademaster Symon has given Lyra a curved dagger.
stable master jonah  has given Lyra a ring with a green gem.
healer yochlol priestess has given Raythe a note list.
teacher blademaster jardal drow has given Raythe a curved dagger.
magical Dralak dark elf warlock has given Raythe a packet of talyaka roots.
magical Dralak dark elf warlock has given Raythe a mana rejuvenation potion.
Gold Dragon healer Raesaav has given Yasuka a note list.
elf maiden magical Shozat has given Yasuka a small bucket of dragon saliva.
elf maiden magical Shozat has given Yasuka a salve of rejuvenation.
Raythe               has given Sheriff Malox a dwarf scout corpse.
Raythe               has given Seano Halfling Sheriff a dwarf scout corpse.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Gold Dragon healer Raesaav has given Serylith a note list.
elf maiden magical Shozat has given Serylith a small bucket of dragon saliva.
elf maiden magical Shozat has given Serylith a salve of rejuvenation.
ancient blue dragon Talshik drak has given Serylith an iron dragon helm.
Serylith             has given ancient blue dragon Talshik drak the corpse of a quartz runner.
Serylith             has given ancient blue dragon Talshik drak the corpse of a quartz runner.
ancient blue dragon Talshik drak has given Serylith a pair of leather talon straps.
Serylith             has given ancient blue dragon Talshik drak the corpse of a quartz runner.
Serylith             has given ancient blue dragon Talshik drak the thrashing tail of A Moss Crawler.
ancient blue dragon Talshik drak has given Serylith a pair of crimson red drakkel bracers.
Serylith             has given ancient blue dragon Talshik drak the spilled guts of A Skeleton.
ancient blue dragon Talshik drak has given Serylith a crimson red drakkel chainmail coat.
Serylith             has given ancient blue dragon Talshik drak a leather saddle bag.
ancient blue dragon Talshik drak has given Serylith a crimson red drakkel visor.
Serylith             has given ancient blue dragon Talshik drak the corpse of The ugly wererat.
ancient blue dragon Talshik drak has given Serylith a golden drakkel claw.
Serylith             has given Seano Halfling Sheriff a dwarf scout corpse.
Serylith             has given dwarf adventurer Gladan a dwarven hammer.
dwarf adventurer Gladan has given Serylith a pair of dwarven mithril armguards .
Gnome Guard Vasara   has given Serylith a key.
Serylith             has given gnome elder the corpse of a cave bear.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Gold Dragon healer Raesaav has given Dalen a note list.
Myrlan               has given Mature gold dragon Gaevas the corpse of Yakoxe.
Mature gold dragon Gaevas has given Myrlan a gold dragon orb.
Myrlan               has given Mature gold dragon Gaevas the corpse of Yakoxe.
Myrlan               has given Mature gold dragon Gaevas the corpse of Yakoxe.
Mature gold dragon Gaevas has given Myrlan a gold dragon orb.
High Priest healer Julias has given Sorrin a note list.
Shop keeper magical Amelia has given Sorrin a red potion bottle.
Shop keeper magical Amelia has given Sorrin a glowing blue potion.
Blade Master teacher blademaster Symon has given Sorrin a curved dagger.
stable master jonah  has given Sorrin a ring with a green gem.
Blade Master Symon BLADEMASTER teacher has given Sorrin Jonahs dagger.
Sorrin               has given stable master Jonah man Jonahs dagger.
Sorrin               has given stable master Jonah man a potion of calming.
Sorrin               has given stable master Jonah man the corpse of a sewer rat.
Prison Sergeant Thomes has given Sorrin a master key.
Sorrin               has given Seano Halfling Sheriff a dwarf scout corpse.
Ailiwyn              has given mage Erainne a falchion sword.
mage Erainne         has given Ailiwyn a falchion sword.
Ailiwyn              has given Seano Halfling Sheriff a dwarf scout corpse.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Amro                 has given Seano Halfling Sheriff a dwarf scout corpse.
Amro                 has given goblin pawn dealer warz the corpse of a frogman shaman.
goblin pawn dealer warz has given Amro a packet of talyaka roots.
Amro                 has given goblin pawn dealer warz the corpse of a ogre guard.
goblin pawn dealer warz has given Amro a black wand of knowing.
Amro                 has given goblin pawn dealer warz the corpse of a dwarven miner.
goblin pawn dealer warz has given Amro a jar of blackened war paint.
High Priest healer Julias has given Ryback a note list.
Shop keeper magical Amelia has given Ryback a red potion bottle.
Shop keeper magical Amelia has given Ryback a glowing blue potion.
Blade Master teacher blademaster Symon has given Ryback a curved dagger.
stable master jonah  has given Ryback a ring with a green gem.
Blade Master Symon BLADEMASTER teacher has given Ryback Jonahs dagger.
Ryback               has given stable master Jonah man Jonahs dagger.
Ryback               has given stable master Jonah man a potion of calming.
Ryback               has given stable master Jonah man the corpse of a sewer rat.
High Priest healer Julias has given Radius a note list.
Shop keeper magical Amelia has given Radius a red potion bottle.
Shop keeper magical Amelia has given Radius a glowing blue potion.
Blade Master teacher blademaster Symon has given Radius a curved dagger.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Gold Dragon healer Raesaav has given Kaianiu a note list.
High Priest healer Julias has given Learrial a note list.
Shop keeper magical Amelia has given Learrial a red potion bottle.
Shop keeper magical Amelia has given Learrial a glowing blue potion.
Blade Master teacher blademaster Symon has given Learrial a curved dagger.
stable master jonah  has given Learrial a ring with a green gem.
Blade Master Symon BLADEMASTER teacher has given Learrial Jonahs dagger.
Learrial             has given stable master Jonah man Jonahs dagger.
Learrial             has given stable master Jonah man a potion of calming.
Learrial             has given stable master Jonah man the corpse of a sewer rat.
Margaret             has given Dominic a pick axe.
Margaret             has given Dominic a pick axe.
Margaret             has given Dominic a pick axe.
Margaret             has given Dominic a pick axe.
Margaret             has given Dominic a pick axe.
Margaret             has given Dominic a pick axe.
Margaret             has given Aniella a pick axe.
Margaret             has given Aniella a pick axe.
Margaret             has given Aniella a pick axe.
Margaret             has given Aniella a pick axe.
Margaret             has given Aniella a pick axe.
Margaret             has given Aniella a pick axe.
Margaret             has given Aniella a pick axe.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
High Priest healer Julias has given Ilainia a note list.
Gold Dragon healer Raesaav has given Kazul a note list.
elf maiden magical Shozat has given Kazul a small bucket of dragon saliva.
elf maiden magical Shozat has given Kazul a salve of rejuvenation.
healer yochlol priestess has given Gilmore a note list.
teacher blademaster jardal drow has given Gilmore a curved dagger.
magical Dralak dark elf warlock has given Gilmore a packet of talyaka roots.
magical Dralak dark elf warlock has given Gilmore a mana rejuvenation potion.
High Priest healer Julias has given Aven a note list.
Shop keeper magical Amelia has given Aven a red potion bottle.
Shop keeper magical Amelia has given Aven a glowing blue potion.
Blade Master teacher blademaster Symon has given Aven a curved dagger.
ancient blue dragon Talshik drak has given Kazul an iron dragon helm.
stable master jonah  has given Aven a ring with a green gem.
Blade Master Symon BLADEMASTER teacher has given Aven Jonahs dagger.
Aven                 has given stable master Jonah man Jonahs dagger.
Aven                 has given stable master Jonah man a potion of calming.
Aven                 has given stable master Jonah man the corpse of a sewer rat.
Kazul                has given ancient blue dragon Talshik drak the corpse of a quartz runner.
ancient blue dragon Talshik drak has given Kazul a pair of leather talon straps.
Gold Dragon healer Raesaav has given Despot a note list.
elf maiden magical Shozat has given Despot a small bucket of dragon saliva.
elf maiden magical Shozat has given Despot a salve of rejuvenation.
ancient blue dragon Talshik drak has given Despot an iron dragon helm.
Shop keeper magical Amelia has given Ilainia a red potion bottle.
Shop keeper magical Amelia has given Ilainia a glowing blue potion.
Blade Master teacher blademaster Symon has given Ilainia a curved dagger.
stable master jonah  has given Ilainia a ring with a green gem.
Blade Master Symon BLADEMASTER teacher has given Ilainia Jonahs dagger.
Ilainia              has given stable master Jonah man Jonahs dagger.
Ilainia              has given stable master Jonah man a potion of calming.
Ilainia              has given stable master Jonah man the corpse of a sewer rat.
Ilainia              has given stable master Jonah man the corpse of a sewer rat.
Ilainia              has given stable master Jonah man the corpse of a sewer rat.
Ilainia              has given Seano Halfling Sheriff a dwarf scout corpse.
Ilainia              has given Aven a long sword.
Aven                 has given Seano Halfling Sheriff a dwarf scout corpse.
Gold Dragon healer Raesaav has given Aichi a note list.
Kazul                has given ancient blue dragon Talshik drak the thrashing tail of A Moss Crawler.
Kazul                has given ancient blue dragon Talshik drak the thrashing tail of A Moss Crawler.
ancient blue dragon Talshik drak has given Kazul a pair of crimson red drakkel bracers.
ancient blue dragon Talshik drak has given Kazul a pair of crimson red drakkel bracers.
Kazul                has given ancient blue dragon Talshik drak the spilled guts of a skeleton.
ancient blue dragon Talshik drak has given Kazul a crimson red drakkel chainmail coat.
Kazul                has given ancient blue dragon Talshik drak a leather saddle bag.
ancient blue dragon Talshik drak has given Kazul a crimson red drakkel visor.
Kazul                has given ancient blue dragon Talshik drak the spilled guts of A Skeleton.
Kazul                has given ancient blue dragon Talshik drak the thrashing tail of A Moss Crawler.
Kazul                has given Seano Halfling Sheriff a dwarf scout corpse.
Gold Dragon healer Raesaav has given Rhys a note list.
elf maiden magical Shozat has given Rhys a small bucket of dragon saliva.
elf maiden magical Shozat has given Rhys a salve of rejuvenation.
ancient blue dragon Talshik drak has given Rhys an iron dragon helm.
Rhys                 has given ancient blue dragon Talshik drak the corpse of a quartz runner.
ancient blue dragon Talshik drak has given Rhys a pair of leather talon straps.
Rhys                 has given ancient blue dragon Talshik drak the corpse of a moss crawler.
Rhys                 has given ancient blue dragon Talshik drak the thrashing tail of A Moss Crawler.
ancient blue dragon Talshik drak has given Rhys a pair of crimson red drakkel bracers.
Rhys                 has given ancient blue dragon Talshik drak the spilled guts of A Skeleton.
ancient blue dragon Talshik drak has given Rhys a crimson red drakkel chainmail coat.
Rhys                 has given ancient blue dragon Talshik drak a leather saddle bag.
ancient blue dragon Talshik drak has given Rhys a crimson red drakkel visor.
Rhys                 has given ancient blue dragon Talshik drak the corpse of The ugly wererat.
ancient blue dragon Talshik drak has given Rhys a golden drakkel claw.
Kazul                has given ancient blue dragon Talshik drak the corpse of The ugly wererat.
ancient blue dragon Talshik drak has given Kazul a golden drakkel claw.
Rhys                 has given Kazul a slice of raw meat from a dirty dwarf.
Rhys                 has given ghost woman old a scrap of wood.
Rhys                 has given little girl ghost a old dirty doll.
Rhys                 has given Kazul a scrap of wood.
Rhys                 has given Kazul a piece of metal.
Rhys                 has given Kazul a slice of raw meat from a giant rat.
Rhys                 has given Kazul an old tattered book.
Kazul                has given Rhys a scrap of wood.
Kazul                has given gunthis spirit cleric a cleric's holy symbol.
gunthis spirit cleric has given Kazul the helm of defense.
Rhys                 has given gunthis spirit cleric a cleric's holy symbol.
gunthis spirit cleric has given Rhys the helm of defense.
Rhys                 has given Kazul a slice of raw meat from a skeleton.
Rhys                 has given Kazul a slice of raw meat from a rust monster.
Rhys                 has given Kazul a slice of raw meat from a skeleton.
Rhys                 has given Kazul a slice of raw meat from a quartz runner.
Ilainia              has given Aven a muffin, simply cooked from pears.
Ilainia              has given Aven a soup, properly cooked from garlic.
Ilainia              has given Aven a soup, properly cooked from garlic.
Ilainia              has given Aven a soup, properly cooked from garlic.
Rowan                has given Ilainia &zt&wh&we &cb&pl&za&wd&we &po&zf &ct&cr&zu&pt&wh&d.
Rowan                has given Ilainia &zt&wh&we &cs&pw&zo&wr&cd &zo&wf &ch&po&zn&wo&cr&d.
Rowan                has given Aven a gold dragon orb.
Rowan                has given Aven a gold dragon orb.
Rowan                has given Ilainia a gold dragon orb.
Rowan                has given Ilainia a gold dragon orb.
Rowan                has given Ilainia a gold dragon orb.
Rowan                has given Ilainia a gold dragon orb.
Rowan                has given Ilainia a wand of returning.
Rowan                has given Ilainia a wand of returning.
Rowan                has given Aven a wand of returning.
Rowan                has given Aven a wand of returning.
Aven                 has given Ilainia a gold pearl sabre.
Aven                 has given Ilainia a silver amethyst pauldrons.
